student_id,age,gender,department,enrollment_year,cumulative_gpa,is_active,is_dropout,attendance_rate,total_classes,avg_grade,total_courses,grade_std,avg_lms_time,avg_logins,avg_assignments,avg_forum_posts,dept_encoded
STU0384,18,M,Computer Science,2022,3.91,1,0,0.9534883720930233,43,3.6670588235294117,17,0.3297492362743687,288.05,10.7,3.75,2.85,1
STU0385,25,F,Business,2024,3.13,1,0,0.813953488372093,43,3.2920000000000003,15,0.44660944907155753,244.1,9.25,3.3,2.35,0
STU0386,28,M,Physics,2023,1.65,1,0,0.627906976744186,43,1.75125,16,0.43822178555308433,123.55,4.6,2.1,1.4,4
STU0387,20,M,Engineering,2021,2.54,1,0,0.813953488372093,43,2.3725,16,0.38568553684748585,185.45,6.95,3.05,1.7,2
STU0388,25,F,Computer Science,2024,1.97,1,0,0.6976744186046512,43,1.8573684210526316,19,0.49944237911743083,154.65,4.75,2.05,1.0,1
STU0389,22,M,Computer Science,2021,2.92,1,0,0.8372093023255814,43,2.6366666666666667,18,0.46574418628558695,224.45,8.35,2.95,2.2,1
STU0390,25,F,Physics,2023,3.97,1,0,0.8837209302325582,43,3.784,15,0.29256989396918964,301.85,10.85,3.75,2.6,4
STU0391,22,M,Mathematics,2024,1.98,0,1,0.6046511627906976,43,1.8358823529411765,17,0.4417445362357271,138.95,4.9,2.0,1.45,3
STU0392,20,F,Business,2023,1.54,0,1,0.6046511627906976,43,1.4257142857142857,14,0.42986069811070166,114.45,3.9,0.75,1.85,0
STU0393,20,F,Engineering,2022,3.03,1,0,0.813953488372093,43,3.066470588235294,17,0.5111988504543827,225.35,9.05,2.7,2.45,2
STU0394,19,M,Business,2023,2.5,1,0,0.7674418604651163,43,2.589375,16,0.3975335415617991,176.2,7.2,3.0,1.05,0
STU0395,25,M,Mathematics,2022,2.31,1,0,0.6046511627906976,43,2.2414285714285715,21,0.506678258012772,174.45,5.85,2.3,1.35,3
STU0396,24,F,Computer Science,2023,2.09,1,0,0.6511627906976745,43,1.8494736842105264,19,0.36994704852647536,154.15,5.65,1.95,1.25,1
STU0397,27,M,Physics,2023,3.31,1,0,0.813953488372093,43,3.123529411764706,17,0.4271846962449407,250.05,8.8,4.15,2.1,4
STU0398,21,F,Physics,2023,1.66,0,1,0.5348837209302325,43,1.535,16,0.537649204097492,128.1,3.6,1.9,1.5,4
STU0399,28,F,Mathematics,2024,2.76,1,0,0.7674418604651163,43,2.90375,16,0.46745944565634073,214.8,8.0,3.05,2.8,3
STU0400,23,M,Computer Science,2023,3.04,1,0,0.813953488372093,43,2.9825,20,0.4808202968830838,226.4,8.65,2.75,2.7,1
STU0401,20,F,Mathematics,2024,2.64,1,0,0.813953488372093,43,2.6826315789473685,19,0.5236394232809778,202.35,6.45,3.45,1.45,3
STU0402,26,M,Business,2024,3.5,1,0,0.9069767441860465,43,3.4988235294117644,17,0.408088261791202,251.5,10.05,4.0,2.45,0
STU0403,26,F,Mathematics,2021,2.62,1,0,0.7674418604651163,43,2.6866666666666665,18,0.4642387823726314,201.95,7.05,2.9,1.45,3
STU0404,18,M,Computer Science,2021,3.57,1,0,0.8837209302325582,43,3.548421052631579,19,0.4301454942212348,259.15,9.9,4.25,2.95,1
STU0405,20,F,Engineering,2022,2.32,1,0,0.6744186046511628,43,2.333125,16,0.512974577017874,175.8,5.45,2.15,1.95,2
STU0406,27,F,Computer Science,2022,2.72,1,0,0.7674418604651163,43,2.805789473684211,19,0.4563175769068644,190.8,8.15,2.65,2.5,1
STU0407,20,F,Computer Science,2024,2.78,1,0,0.7674418604651163,43,2.670625,16,0.4367679589896675,195.6,8.15,2.7,2.35,1
STU0408,26,F,Engineering,2021,2.66,1,0,0.6744186046511628,43,2.8041176470588236,17,0.5359461123043227,197.2,7.3,3.15,1.45,2
STU0409,22,M,Computer Science,2024,3.54,1,0,0.8604651162790697,43,3.6272222222222226,18,0.4341293593545532,268.95,10.0,3.85,2.45,1
STU0410,18,M,Engineering,2021,2.56,1,0,0.7906976744186046,43,2.6866666666666665,15,0.4066705698485598,190.9,7.4,3.05,1.15,2
STU0411,19,F,Engineering,2021,3.97,1,0,0.8604651162790697,43,3.742857142857143,14,0.2666726189811876,294.85,11.4,4.2,2.5,2
STU0412,24,F,Computer Science,2023,1.95,0,1,0.627906976744186,43,1.7464705882352942,17,0.41871740435033544,141.9,5.2,1.9,1.35,1
STU0413,25,F,Physics,2024,3.67,1,0,0.9302325581395349,43,3.5042857142857144,14,0.3984530526484081,271.2,11.9,3.8,2.65,4
STU0414,28,M,Business,2021,3.91,1,0,0.8837209302325582,43,3.808333333333333,18,0.2625049019150153,289.3,10.65,3.95,2.4,0
STU0415,20,F,Physics,2021,3.98,1,0,0.9302325581395349,43,3.764705882352941,17,0.2834413000750512,289.7,11.35,3.85,2.6,4
STU0416,21,M,Engineering,2022,3.59,1,0,0.8837209302325582,43,3.5505555555555555,18,0.40138689304522235,268.05,10.2,4.0,2.35,2
STU0417,28,F,Physics,2024,3.3,1,0,0.813953488372093,43,3.3049999999999997,16,0.36449051199356797,247.1,8.85,3.85,2.5,4
STU0418,21,F,Engineering,2024,2.12,1,0,0.7209302325581395,43,2.0525,16,0.5433905900301671,176.9,7.05,2.15,1.65,2
STU0419,21,M,Mathematics,2023,3.84,1,0,0.9534883720930233,43,3.554761904761905,21,0.3302971245351532,272.0,11.9,3.85,2.25,3
STU0420,27,M,Computer Science,2024,3.42,1,0,0.7674418604651163,43,3.294285714285714,14,0.337928401285841,250.0,10.4,3.9,2.85,1
STU0421,19,M,Mathematics,2022,1.75,0,1,0.627906976744186,43,1.7033333333333334,18,0.44569839445922343,127.1,5.05,1.65,1.55,3
STU0422,24,M,Mathematics,2021,2.6,1,0,0.7906976744186046,43,2.6079999999999997,15,0.4593038210161113,189.65,8.1,3.1,1.85,3
STU0423,26,M,Computer Science,2022,3.98,1,0,0.9302325581395349,43,3.748235294117647,17,0.3085497385778679,291.9,11.15,3.95,2.05,1
STU0424,27,F,Engineering,2023,2.99,1,0,0.8604651162790697,43,3.033529411764706,17,0.5227324982301007,215.5,7.4,3.15,3.0,2
STU0425,20,M,Mathematics,2023,3.96,1,0,0.9767441860465116,43,3.8680000000000003,15,0.2089497547258671,294.7,11.2,4.05,2.5,3
STU0426,22,M,Business,2023,1.65,1,0,0.627906976744186,43,1.6650000000000003,14,0.46910307215759345,121.65,3.95,2.15,1.65,0
STU0427,18,F,Business,2024,3.93,1,0,0.9302325581395349,43,3.708888888888889,18,0.3119745255227795,290.75,10.6,4.05,2.35,0
STU0428,24,F,Engineering,2023,2.52,1,0,0.7441860465116279,43,2.379375,16,0.3959371793605647,188.75,6.65,2.9,1.85,2
STU0429,26,M,Business,2022,2.68,1,0,0.7209302325581395,43,2.8123529411764707,17,0.40702471380379207,192.6,7.85,2.95,2.7,0
STU0430,25,F,Physics,2022,3.79,1,0,0.9302325581395349,43,3.6775,16,0.3327160951922823,281.2,10.3,3.75,2.45,4
STU0431,24,M,Business,2022,2.11,1,0,0.7441860465116279,43,1.996470588235294,17,0.5289369194014372,155.65,4.9,2.1,1.4,0
STU0432,25,M,Physics,2021,3.62,1,0,0.8604651162790697,43,3.651111111111111,18,0.37321952046686463,272.2,9.7,4.15,2.4,4
STU0433,18,M,Engineering,2022,2.17,1,0,0.7209302325581395,43,2.1237500000000002,16,0.42687820276982985,161.1,5.65,1.85,1.55,2
STU0434,27,M,Computer Science,2022,3.31,1,0,0.7674418604651163,43,3.4884999999999997,20,0.41828314509872877,245.1,9.2,4.0,1.9,1
STU0435,23,M,Business,2022,2.26,1,0,0.7441860465116279,43,2.185238095238095,21,0.44410155423753067,174.95,5.85,2.05,1.35,0
STU0436,19,F,Mathematics,2022,3.37,1,0,0.7209302325581395,43,3.4604761904761907,21,0.4716298992904944,259.45,10.0,3.9,2.1,3
STU0437,24,F,Mathematics,2022,3.79,1,0,0.9069767441860465,43,3.7310526315789474,19,0.337719389382535,293.8,11.95,3.7,2.0,3
STU0438,25,F,Physics,2024,2.83,1,0,0.6511627906976745,43,2.7923529411764707,17,0.3138377250221184,209.6,8.0,3.1,2.35,4
STU0439,23,F,Physics,2023,2.78,1,0,0.6976744186046512,43,2.881333333333333,15,0.37412501093822076,223.05,7.45,3.1,2.6,4
STU0440,25,F,Business,2021,3.4,1,0,0.8837209302325582,43,3.368823529411765,17,0.448147330028602,252.2,9.2,4.45,2.4,0
STU0441,23,M,Mathematics,2023,2.53,1,0,0.7674418604651163,43,2.4405263157894734,19,0.5226160018408516,195.35,7.0,3.35,1.65,3
STU0442,22,F,Mathematics,2021,2.88,1,0,0.8372093023255814,43,2.970625,16,0.5068131641278996,227.0,7.55,2.85,2.65,3
STU0443,21,F,Physics,2022,2.32,1,0,0.8604651162790697,43,2.301176470588235,17,0.47242568665533496,183.7,6.45,2.2,2.0,4
STU0444,25,F,Engineering,2022,2.88,1,0,0.6976744186046512,43,2.7893333333333334,15,0.5325339246962404,213.8,8.8,2.8,2.55,2
STU0445,28,F,Physics,2024,3.35,1,0,0.8604651162790697,43,3.456470588235294,17,0.3965466740572695,254.0,10.15,3.85,2.45,4
STU0446,20,M,Mathematics,2023,1.85,0,1,0.6976744186046512,43,1.6075,16,0.44106688835141544,132.7,5.9,2.05,1.65,3
STU0447,26,M,Engineering,2021,1.58,1,0,0.5581395348837209,43,1.724375,16,0.47813483105361265,104.9,3.75,1.35,1.75,2
STU0448,20,M,Computer Science,2024,3.61,1,0,0.813953488372093,43,3.572222222222222,18,0.4306022534237307,269.35,9.4,4.05,2.9,1
STU0449,18,F,Computer Science,2022,2.05,1,0,0.5116279069767442,43,1.8727777777777779,18,0.5271990979591002,153.7,5.9,2.05,1.45,1
STU0450,27,F,Physics,2021,3.09,1,0,0.6976744186046512,43,3.0453333333333332,15,0.40837424479210704,226.7,9.65,3.3,2.5,4
STU0451,18,F,Business,2021,2.83,1,0,0.7674418604651163,43,2.9506666666666663,15,0.45266617574838386,197.8,8.45,3.2,2.25,0
STU0452,26,F,Computer Science,2021,3.31,1,0,0.8837209302325582,43,3.006,15,0.3559855534789499,239.25,9.05,3.9,2.7,1
STU0453,20,M,Computer Science,2024,1.77,0,1,0.813953488372093,43,1.73,20,0.44065740362374606,125.75,5.5,1.9,1.6,1
STU0454,27,F,Mathematics,2022,2.82,1,0,0.6744186046511628,43,2.9655555555555555,18,0.41018248768397503,204.35,8.1,3.2,2.3,3
STU0455,19,F,Physics,2024,2.43,1,0,0.7441860465116279,43,2.23,17,0.4598641103630506,190.45,7.6,3.35,1.25,4
STU0456,21,M,Business,2022,2.25,1,0,0.6744186046511628,43,2.3536363636363635,22,0.4402331141624796,169.95,6.3,1.95,1.9,0
STU0457,24,F,Computer Science,2021,2.45,1,0,0.7906976744186046,43,2.222142857142857,14,0.4742310143221919,186.65,6.5,2.9,1.6,1
STU0458,20,F,Computer Science,2021,1.71,1,0,0.6976744186046512,43,1.926842105263158,19,0.4642443397797585,109.6,5.3,2.25,1.45,1
STU0459,26,M,Engineering,2021,3.8,1,0,0.9534883720930233,43,3.6973333333333334,15,0.30734965352804544,284.4,11.35,4.15,2.5,2
STU0460,22,F,Mathematics,2024,1.62,0,1,0.6046511627906976,43,1.73375,16,0.4612139778165156,119.2,3.45,2.0,1.9,3
STU0461,20,F,Engineering,2021,3.82,1,0,0.8604651162790697,43,3.6373333333333333,15,0.3377121907919875,282.0,11.3,4.0,2.0,2
STU0462,27,F,Computer Science,2022,1.86,1,0,0.6046511627906976,43,1.7526666666666666,15,0.44653373999327406,141.45,4.9,1.95,1.55,1
STU0463,20,F,Computer Science,2023,2.91,1,0,0.8837209302325582,43,2.930769230769231,13,0.45757442998310016,215.1,8.4,2.95,3.0,1
STU0464,24,M,Engineering,2023,3.39,1,0,0.813953488372093,43,3.45125,16,0.40982719935764794,257.95,10.3,4.35,2.5,2
STU0465,18,M,Computer Science,2023,1.74,0,1,0.5813953488372093,43,1.663529411764706,17,0.4664217669726428,126.3,3.9,2.0,0.9,1
STU0466,23,F,Physics,2024,1.57,0,1,0.6976744186046512,43,1.39,16,0.5082387890221157,125.2,4.1,1.15,1.45,4
STU0467,23,F,Business,2022,2.88,1,0,0.8372093023255814,43,2.7258823529411766,17,0.3774264634258144,208.75,8.5,2.85,2.2,0
STU0468,28,F,Business,2022,2.96,1,0,0.7906976744186046,43,3.017777777777778,18,0.42059559388416246,211.85,8.1,2.9,1.95,0
STU0469,21,M,Computer Science,2023,3.28,1,0,0.9069767441860465,43,3.4685,20,0.4834228289799184,243.45,7.9,4.3,2.0,1
STU0470,24,M,Physics,2022,3.28,1,0,0.813953488372093,43,3.381875,16,0.4878554259887519,239.45,9.3,3.9,2.2,4
STU0471,23,F,Business,2023,1.77,0,1,0.5813953488372093,43,1.972,20,0.3960542227630215,139.05,5.95,2.1,1.65,0
STU0472,22,F,Business,2023,1.76,0,1,0.6511627906976745,43,1.96875,16,0.44495505390994267,131.55,4.8,2.05,1.45,0
STU0473,19,M,Business,2024,1.57,0,1,0.6744186046511628,43,1.5578947368421054,19,0.539975091476639,120.6,4.25,1.0,1.4,0
STU0474,24,M,Engineering,2023,1.53,0,1,0.6744186046511628,43,1.7253846153846153,13,0.4593948081373904,109.9,4.4,0.9,1.35,2
STU0475,27,F,Engineering,2022,2.8,1,0,0.7441860465116279,43,2.5986666666666665,15,0.4748363126483945,198.5,7.95,2.9,1.95,2
STU0476,22,F,Mathematics,2022,2.25,1,0,0.813953488372093,43,2.336875,16,0.45404432602995926,156.95,5.35,2.1,1.3,3
STU0477,20,F,Mathematics,2021,2.59,1,0,0.8372093023255814,43,2.6435714285714282,14,0.44873509648030296,184.65,7.1,3.2,1.65,3
STU0478,19,M,Physics,2024,2.4,1,0,0.6511627906976745,43,2.330625,16,0.5528045917561347,182.6,6.9,3.0,1.25,4
STU0479,25,F,Business,2022,1.77,0,1,0.6976744186046512,43,1.7170588235294117,17,0.4648220722206825,132.15,4.9,2.0,1.4,0
STU0480,23,F,Physics,2024,2.6,1,0,0.627906976744186,43,2.5152941176470587,17,0.42815180787687357,200.85,7.5,3.25,1.6,4
STU0481,22,M,Engineering,2022,2.3,1,0,0.8372093023255814,43,2.3023529411764705,17,0.48159279235372576,170.65,5.5,2.1,1.35,2
STU0482,20,F,Business,2023,3.91,1,0,0.8372093023255814,43,3.7770588235294116,17,0.2808416970884655,295.95,11.7,4.0,2.5,0
STU0483,27,F,Physics,2024,3.45,1,0,0.813953488372093,43,3.4047058823529412,17,0.4499044016102034,250.1,9.5,4.0,2.65,4
STU0484,24,M,Business,2023,2.41,1,0,0.6976744186046512,43,2.436470588235294,17,0.4287910501699894,180.2,6.95,2.8,1.2,0
STU0485,28,M,Engineering,2022,3.42,1,0,0.7209302325581395,43,3.415,14,0.4710177197385384,254.5,9.55,3.95,2.1,2
STU0486,25,M,Business,2022,3.49,1,0,0.7441860465116279,43,3.367368421052632,19,0.4536376687433749,260.6,9.8,3.9,2.5,0
STU0487,20,M,Business,2024,3.08,1,0,0.813953488372093,43,2.82,22,0.41592123796516595,224.75,9.15,2.8,2.2,0
STU0488,24,M,Physics,2022,3.47,1,0,0.7209302325581395,43,3.54125,16,0.3954891486079823,272.45,10.5,4.2,2.25,4
STU0489,27,F,Business,2024,2.5,1,0,0.7441860465116279,43,2.6385714285714283,21,0.433166084940704,185.1,7.35,3.0,1.45,0
STU0490,23,M,Engineering,2021,3.25,1,0,0.8372093023255814,43,3.403888888888889,18,0.3767685963073337,235.8,8.65,4.05,2.55,2
STU0491,28,M,Computer Science,2022,3.16,1,0,0.8604651162790697,43,3.285263157894737,19,0.4531417293745797,233.85,9.45,3.05,2.3,1
STU0492,27,F,Engineering,2021,3.96,1,0,0.9069767441860465,43,3.7633333333333336,15,0.25124452138068504,302.7,10.85,4.1,2.2,2
STU0493,19,M,Physics,2024,1.53,0,1,0.6744186046511628,43,1.6005882352941176,17,0.4942604398016709,109.6,4.2,1.2,1.1,4
STU0494,24,M,Business,2023,2.66,1,0,0.7906976744186046,43,2.67,15,0.4391875616245459,205.9,7.55,2.9,1.5,0
STU0495,25,M,Physics,2021,1.76,0,1,0.7441860465116279,43,1.6576470588235295,17,0.5013547822122164,148.45,4.9,2.2,1.7,4
STU0496,23,F,Computer Science,2022,2.28,1,0,0.6046511627906976,43,2.46,15,0.3945340832642256,173.1,5.15,2.05,1.25,1
STU0497,23,F,Mathematics,2024,2.69,1,0,0.8372093023255814,43,2.765,18,0.41167162813553804,201.6,7.65,2.95,2.45,3
STU0498,19,M,Business,2023,2.25,1,0,0.5813953488372093,43,2.4433333333333334,15,0.5124404727334075,167.5,6.8,2.0,1.25,0
STU0499,28,M,Computer Science,2023,1.77,1,0,0.6976744186046512,43,1.6788235294117646,17,0.4323176256084925,119.4,4.6,1.65,1.3,1
STU0500,26,F,Engineering,2022,1.9,0,1,0.6046511627906976,43,1.8357142857142856,14,0.511434096599782,145.9,4.4,1.9,1.8,2
