record_id,student_id,course_id,course_name,semester,year,grade,credits
4292,STU0253,BU201,Marketing,Spring,2025,4.0,3
4293,STU0253,BU401,Management,Spring,2025,3.95,4
4294,STU0253,BU101,Accounting,Spring,2025,3.21,3
4295,STU0253,BU301,Finance,Spring,2025,4.0,4
4296,STU0254,EN301,Control Systems,Fall,2023,3.01,3
4297,STU0254,EN201,Circuit Analysis,Fall,2023,3.0,3
4298,STU0254,EN101,Engineering Drawing,Fall,2023,2.86,4
4299,STU0254,EN301,Control Systems,Spring,2023,3.03,3
4300,STU0254,EN201,Circuit Analysis,Spring,2023,2.08,4
4301,STU0254,EN101,Engineering Drawing,Fall,2024,2.02,4
4302,STU0254,EN201,Circuit Analysis,Fall,2024,2.59,4
4303,STU0254,EN201,Circuit Analysis,Spring,2024,3.06,4
4304,STU0254,EN101,Engineering Drawing,Spring,2024,3.22,3
4305,STU0254,EN301,Control Systems,Spring,2024,1.75,4
4306,STU0254,EN201,Circuit Analysis,Fall,2025,2.29,3
4307,STU0254,EN101,Engineering Drawing,Fall,2025,2.48,4
4308,STU0254,EN101,Engineering Drawing,Spring,2025,2.42,3
4309,STU0254,EN301,Control Systems,Spring,2025,2.4,3
4310,STU0254,EN201,Circuit Analysis,Spring,2025,2.37,3
4311,STU0255,PH201,Electromagnetism,Fall,2023,1.3,4
4312,STU0255,PH101,Mechanics,Fall,2023,2.27,3
4313,STU0255,PH301,Thermodynamics,Spring,2023,1.87,4
4314,STU0255,PH101,Mechanics,Spring,2023,0.8,3
4315,STU0255,PH201,Electromagnetism,Spring,2023,0.95,4
4316,STU0255,PH201,Electromagnetism,Fall,2024,1.43,4
4317,STU0255,PH301,Thermodynamics,Fall,2024,1.75,4
4318,STU0255,PH101,Mechanics,Fall,2024,1.46,4
4319,STU0255,PH201,Electromagnetism,Spring,2024,2.26,4
4320,STU0255,PH301,Thermodynamics,Spring,2024,1.52,3
4321,STU0255,PH101,Mechanics,Spring,2024,0.97,4
4322,STU0255,PH201,Electromagnetism,Fall,2025,0.82,3
4323,STU0255,PH101,Mechanics,Fall,2025,1.98,3
4324,STU0255,PH301,Thermodynamics,Fall,2025,0.81,3
4325,STU0255,PH201,Electromagnetism,Spring,2025,1.47,4
4326,STU0255,PH101,Mechanics,Spring,2025,1.97,3
4327,STU0255,PH301,Thermodynamics,Spring,2025,1.53,4
4328,STU0256,PH101,Mechanics,Fall,2023,4.0,4
4329,STU0256,PH301,Thermodynamics,Fall,2023,3.53,3
4330,STU0256,PH201,Electromagnetism,Fall,2023,3.76,3
4331,STU0256,PH301,Thermodynamics,Spring,2023,2.95,3
4332,STU0256,PH101,Mechanics,Spring,2023,3.46,3
4333,STU0256,PH201,Electromagnetism,Spring,2023,3.2,4
4334,STU0256,PH101,Mechanics,Fall,2024,4.0,4
4335,STU0256,PH201,Electromagnetism,Fall,2024,3.39,4
4336,STU0256,PH301,Thermodynamics,Fall,2024,3.6,3
4337,STU0256,PH101,Mechanics,Spring,2024,2.85,4
4338,STU0256,PH301,Thermodynamics,Spring,2024,3.1,4
4339,STU0256,PH201,Electromagnetism,Spring,2024,3.52,4
4340,STU0256,PH201,Electromagnetism,Fall,2025,3.14,3
4341,STU0256,PH301,Thermodynamics,Fall,2025,3.34,3
4342,STU0256,PH101,Mechanics,Fall,2025,3.78,3
4343,STU0256,PH201,Electromagnetism,Spring,2025,3.51,3
4344,STU0256,PH301,Thermodynamics,Spring,2025,2.94,3
4345,STU0256,PH101,Mechanics,Spring,2025,3.65,3
4346,STU0257,BU401,Management,Fall,2023,2.47,4
4347,STU0257,BU101,Accounting,Fall,2023,1.56,3
4348,STU0257,BU301,Finance,Fall,2023,1.4,4
4349,STU0257,BU201,Marketing,Fall,2023,1.9,3
4350,STU0257,BU101,Accounting,Spring,2023,1.62,4
4351,STU0257,BU401,Management,Spring,2023,1.97,3
4352,STU0257,BU101,Accounting,Fall,2024,1.84,3
4353,STU0257,BU401,Management,Fall,2024,2.21,4
4354,STU0257,BU201,Marketing,Fall,2024,1.82,4
4355,STU0257,BU101,Accounting,Spring,2024,2.16,3
4356,STU0257,BU201,Marketing,Spring,2024,1.31,3
4357,STU0257,BU301,Finance,Fall,2025,2.15,4
4358,STU0257,BU401,Management,Fall,2025,1.92,3
4359,STU0257,BU201,Marketing,Fall,2025,1.22,4
4360,STU0257,BU101,Accounting,Fall,2025,2.0,4
4361,STU0257,BU301,Finance,Spring,2025,2.35,3
4362,STU0257,BU101,Accounting,Spring,2025,1.14,4
4363,STU0257,BU201,Marketing,Spring,2025,1.36,3
4364,STU0258,MT401,Discrete Math,Fall,2023,1.29,3
4365,STU0258,MT301,Statistics,Fall,2023,2.11,4
4366,STU0258,MT201,Linear Algebra,Fall,2023,1.18,4
4367,STU0258,MT101,Calculus I,Spring,2023,1.0,4
4368,STU0258,MT301,Statistics,Spring,2023,1.15,4
4369,STU0258,MT201,Linear Algebra,Spring,2023,2.25,3
4370,STU0258,MT401,Discrete Math,Spring,2023,0.93,4
4371,STU0258,MT401,Discrete Math,Fall,2024,2.24,3
4372,STU0258,MT301,Statistics,Fall,2024,1.03,3
4373,STU0258,MT101,Calculus I,Spring,2024,2.18,4
4374,STU0258,MT301,Statistics,Spring,2024,1.04,3
4375,STU0258,MT301,Statistics,Fall,2025,2.01,4
4376,STU0258,MT401,Discrete Math,Fall,2025,2.33,3
4377,STU0258,MT401,Discrete Math,Spring,2025,2.06,4
4378,STU0258,MT101,Calculus I,Spring,2025,2.37,3
4379,STU0259,PH301,Thermodynamics,Fall,2023,4.0,4
4380,STU0259,PH201,Electromagnetism,Fall,2023,3.6,3
4381,STU0259,PH201,Electromagnetism,Spring,2023,3.58,3
4382,STU0259,PH301,Thermodynamics,Spring,2023,3.65,4
4383,STU0259,PH201,Electromagnetism,Fall,2024,3.6,3
4384,STU0259,PH301,Thermodynamics,Fall,2024,4.0,4
4385,STU0259,PH101,Mechanics,Fall,2024,3.6,4
4386,STU0259,PH201,Electromagnetism,Spring,2024,4.0,3
4387,STU0259,PH301,Thermodynamics,Spring,2024,4.0,4
4388,STU0259,PH101,Mechanics,Spring,2024,3.64,4
4389,STU0259,PH201,Electromagnetism,Fall,2025,4.0,4
4390,STU0259,PH101,Mechanics,Fall,2025,3.82,4
4391,STU0259,PH301,Thermodynamics,Fall,2025,4.0,4
4392,STU0259,PH301,Thermodynamics,Spring,2025,3.9,4
4393,STU0259,PH101,Mechanics,Spring,2025,3.67,4
4394,STU0259,PH201,Electromagnetism,Spring,2025,3.8,3
4395,STU0260,CS101,Intro to Programming,Fall,2023,2.33,4
4396,STU0260,CS301,Databases,Fall,2023,2.64,3
4397,STU0260,CS501,Big Data,Fall,2023,2.45,4
4398,STU0260,CS301,Databases,Spring,2023,1.26,3
4399,STU0260,CS401,Machine Learning,Spring,2023,1.47,4
4400,STU0260,CS501,Big Data,Fall,2024,1.76,4
4401,STU0260,CS201,Data Structures,Fall,2024,2.12,4
4402,STU0260,CS401,Machine Learning,Fall,2024,1.48,3
4403,STU0260,CS301,Databases,Fall,2024,2.61,4
4404,STU0260,CS301,Databases,Spring,2024,2.34,4
4405,STU0260,CS401,Machine Learning,Spring,2024,1.23,4
4406,STU0260,CS201,Data Structures,Spring,2024,2.01,3
4407,STU0260,CS101,Intro to Programming,Spring,2024,1.29,3
4408,STU0260,CS501,Big Data,Fall,2025,1.35,3
4409,STU0260,CS301,Databases,Fall,2025,1.45,4
4410,STU0260,CS201,Data Structures,Spring,2025,1.19,3
4411,STU0260,CS401,Machine Learning,Spring,2025,1.62,4
4412,STU0260,CS501,Big Data,Spring,2025,2.04,3
4413,STU0260,CS101,Intro to Programming,Spring,2025,2.17,4
4414,STU0261,MT301,Statistics,Fall,2023,3.36,4
4415,STU0261,MT201,Linear Algebra,Fall,2023,3.55,3
4416,STU0261,MT101,Calculus I,Spring,2023,2.73,3
4417,STU0261,MT301,Statistics,Spring,2023,2.93,3
4418,STU0261,MT401,Discrete Math,Spring,2023,3.53,3
4419,STU0261,MT201,Linear Algebra,Fall,2024,2.76,3
4420,STU0261,MT101,Calculus I,Fall,2024,3.35,4
4421,STU0261,MT401,Discrete Math,Fall,2024,4.0,4
4422,STU0261,MT201,Linear Algebra,Spring,2024,4.0,4
4423,STU0261,MT101,Calculus I,Spring,2024,3.48,3
4424,STU0261,MT301,Statistics,Fall,2025,4.0,4
4425,STU0261,MT401,Discrete Math,Fall,2025,4.0,4
4426,STU0261,MT101,Calculus I,Fall,2025,3.79,4
4427,STU0261,MT301,Statistics,Spring,2025,3.58,4
4428,STU0261,MT101,Calculus I,Spring,2025,3.1,3
4429,STU0262,EN301,Control Systems,Fall,2023,1.93,4
4430,STU0262,EN201,Circuit Analysis,Fall,2023,2.13,3
4431,STU0262,EN301,Control Systems,Spring,2023,2.73,3
4432,STU0262,EN201,Circuit Analysis,Spring,2023,2.61,3
4433,STU0262,EN101,Engineering Drawing,Spring,2023,2.36,3
4434,STU0262,EN201,Circuit Analysis,Fall,2024,1.92,4
4435,STU0262,EN101,Engineering Drawing,Fall,2024,1.92,3
4436,STU0262,EN301,Control Systems,Fall,2024,2.75,4
4437,STU0262,EN101,Engineering Drawing,Spring,2024,3.01,4
4438,STU0262,EN201,Circuit Analysis,Spring,2024,2.48,3
4439,STU0262,EN301,Control Systems,Spring,2024,2.61,4
4440,STU0262,EN301,Control Systems,Fall,2025,2.98,4
4441,STU0262,EN201,Circuit Analysis,Fall,2025,2.4,3
4442,STU0262,EN101,Engineering Drawing,Fall,2025,2.01,4
4443,STU0262,EN301,Control Systems,Spring,2025,1.69,3
4444,STU0262,EN101,Engineering Drawing,Spring,2025,2.65,3
4445,STU0262,EN201,Circuit Analysis,Spring,2025,1.58,4
4446,STU0263,CS201,Data Structures,Fall,2023,2.35,3
4447,STU0263,CS401,Machine Learning,Fall,2023,2.39,3
4448,STU0263,CS301,Databases,Fall,2023,2.96,3
4449,STU0263,CS501,Big Data,Spring,2023,2.61,4
4450,STU0263,CS401,Machine Learning,Spring,2023,2.68,3
4451,STU0263,CS501,Big Data,Fall,2024,2.8,3
4452,STU0263,CS301,Databases,Fall,2024,2.89,3
4453,STU0263,CS101,Intro to Programming,Spring,2024,3.57,4
4454,STU0263,CS301,Databases,Spring,2024,3.13,4
4455,STU0263,CS101,Intro to Programming,Fall,2025,3.75,4
4456,STU0263,CS301,Databases,Fall,2025,3.37,4
4457,STU0263,CS501,Big Data,Spring,2025,2.94,4
4458,STU0263,CS401,Machine Learning,Spring,2025,3.54,4
4459,STU0263,CS201,Data Structures,Spring,2025,2.54,4
4460,STU0263,CS301,Databases,Spring,2025,2.78,4
4461,STU0264,EN201,Circuit Analysis,Fall,2023,2.88,4
4462,STU0264,EN301,Control Systems,Fall,2023,3.2,3
4463,STU0264,EN101,Engineering Drawing,Fall,2023,2.28,3
4464,STU0264,EN101,Engineering Drawing,Spring,2023,2.38,4
4465,STU0264,EN301,Control Systems,Spring,2023,3.37,3
4466,STU0264,EN201,Circuit Analysis,Spring,2023,3.34,3
4467,STU0264,EN201,Circuit Analysis,Fall,2024,2.14,4
4468,STU0264,EN301,Control Systems,Fall,2024,2.94,4
4469,STU0264,EN101,Engineering Drawing,Fall,2024,2.34,3
4470,STU0264,EN301,Control Systems,Spring,2024,2.23,3
4471,STU0264,EN201,Circuit Analysis,Spring,2024,2.16,3
4472,STU0264,EN101,Engineering Drawing,Fall,2025,3.51,4
4473,STU0264,EN201,Circuit Analysis,Fall,2025,3.08,4
4474,STU0264,EN301,Control Systems,Fall,2025,2.47,3
4475,STU0264,EN301,Control Systems,Spring,2025,2.01,3
4476,STU0264,EN101,Engineering Drawing,Spring,2025,2.25,3
4477,STU0264,EN201,Circuit Analysis,Spring,2025,2.12,4
4478,STU0265,BU401,Management,Fall,2023,1.01,4
4479,STU0265,BU101,Accounting,Fall,2023,1.61,4
4480,STU0265,BU301,Finance,Fall,2023,2.43,3
4481,STU0265,BU201,Marketing,Fall,2023,1.15,3
4482,STU0265,BU301,Finance,Spring,2023,2.33,3
4483,STU0265,BU201,Marketing,Spring,2023,2.33,4
4484,STU0265,BU201,Marketing,Fall,2024,2.11,3
4485,STU0265,BU301,Finance,Fall,2024,1.86,4
4486,STU0265,BU401,Management,Fall,2024,0.96,3
4487,STU0265,BU101,Accounting,Spring,2024,1.69,3
4488,STU0265,BU401,Management,Spring,2024,2.02,4
4489,STU0265,BU201,Marketing,Fall,2025,1.95,4
4490,STU0265,BU401,Management,Fall,2025,2.23,3
4491,STU0265,BU301,Finance,Fall,2025,1.58,4
4492,STU0265,BU201,Marketing,Spring,2025,1.34,3
4493,STU0265,BU401,Management,Spring,2025,1.91,3
4494,STU0265,BU301,Finance,Spring,2025,1.65,4
4495,STU0265,BU101,Accounting,Spring,2025,1.42,4
4496,STU0266,CS101,Intro to Programming,Fall,2023,2.56,4
4497,STU0266,CS401,Machine Learning,Fall,2023,2.61,4
4498,STU0266,CS201,Data Structures,Spring,2023,2.33,3
4499,STU0266,CS501,Big Data,Spring,2023,2.4,4
4500,STU0266,CS101,Intro to Programming,Spring,2023,2.61,4
4501,STU0266,CS501,Big Data,Fall,2024,3.59,4
4502,STU0266,CS101,Intro to Programming,Fall,2024,3.37,3
4503,STU0266,CS201,Data Structures,Fall,2024,3.21,3
4504,STU0266,CS301,Databases,Fall,2024,2.93,3
4505,STU0266,CS501,Big Data,Spring,2024,3.25,3
4506,STU0266,CS401,Machine Learning,Spring,2024,3.59,4
4507,STU0266,CS101,Intro to Programming,Fall,2025,3.69,3
4508,STU0266,CS501,Big Data,Fall,2025,2.56,3
4509,STU0266,CS401,Machine Learning,Fall,2025,2.2,3
4510,STU0266,CS201,Data Structures,Fall,2025,2.67,3
4511,STU0266,CS501,Big Data,Spring,2025,3.51,4
4512,STU0266,CS201,Data Structures,Spring,2025,2.17,3
4513,STU0266,CS401,Machine Learning,Spring,2025,2.97,4
4514,STU0267,BU401,Management,Fall,2023,3.03,3
4515,STU0267,BU301,Finance,Fall,2023,3.56,4
4516,STU0267,BU201,Marketing,Fall,2023,3.79,4
4517,STU0267,BU301,Finance,Spring,2023,2.63,4
4518,STU0267,BU401,Management,Spring,2023,2.3,3
4519,STU0267,BU201,Marketing,Spring,2023,3.52,4
4520,STU0267,BU101,Accounting,Fall,2024,3.34,3
4521,STU0267,BU201,Marketing,Fall,2024,2.23,4
4522,STU0267,BU401,Management,Fall,2024,2.6,3
4523,STU0267,BU301,Finance,Fall,2024,2.45,4
4524,STU0267,BU301,Finance,Spring,2024,3.79,3
4525,STU0267,BU401,Management,Spring,2024,3.63,3
4526,STU0267,BU201,Marketing,Spring,2024,2.7,4
4527,STU0267,BU101,Accounting,Spring,2024,2.98,3
4528,STU0267,BU101,Accounting,Fall,2025,3.3,4
4529,STU0267,BU201,Marketing,Fall,2025,2.81,3
4530,STU0267,BU301,Finance,Fall,2025,3.51,4
4531,STU0267,BU301,Finance,Spring,2025,3.66,3
4532,STU0267,BU101,Accounting,Spring,2025,3.16,3
4533,STU0267,BU201,Marketing,Spring,2025,3.04,3
4534,STU0267,BU401,Management,Spring,2025,3.12,3
4535,STU0268,CS101,Intro to Programming,Fall,2023,2.78,3
4536,STU0268,CS401,Machine Learning,Fall,2023,4.0,3
4537,STU0268,CS501,Big Data,Spring,2023,3.87,3
4538,STU0268,CS101,Intro to Programming,Spring,2023,3.0,3
4539,STU0268,CS101,Intro to Programming,Fall,2024,3.03,3
4540,STU0268,CS501,Big Data,Fall,2024,4.0,3
4541,STU0268,CS501,Big Data,Spring,2024,3.47,4
4542,STU0268,CS401,Machine Learning,Spring,2024,2.91,3
4543,STU0268,CS501,Big Data,Fall,2025,2.92,3
4544,STU0268,CS401,Machine Learning,Fall,2025,4.0,3
4545,STU0268,CS301,Databases,Fall,2025,3.33,3
4546,STU0268,CS201,Data Structures,Fall,2025,3.19,3
4547,STU0268,CS301,Databases,Spring,2025,3.76,3
4548,STU0268,CS501,Big Data,Spring,2025,3.67,3
4549,STU0268,CS401,Machine Learning,Spring,2025,3.99,4
4550,STU0268,CS101,Intro to Programming,Spring,2025,3.4,3
4551,STU0269,CS301,Databases,Fall,2023,1.97,4
4552,STU0269,CS501,Big Data,Fall,2023,2.65,3
4553,STU0269,CS101,Intro to Programming,Spring,2023,2.49,3
4554,STU0269,CS201,Data Structures,Spring,2023,2.05,4
4555,STU0269,CS101,Intro to Programming,Fall,2024,2.63,4
4556,STU0269,CS301,Databases,Fall,2024,2.83,4
4557,STU0269,CS101,Intro to Programming,Spring,2024,2.76,3
4558,STU0269,CS301,Databases,Spring,2024,2.02,4
4559,STU0269,CS501,Big Data,Spring,2024,2.0,3
4560,STU0269,CS101,Intro to Programming,Fall,2025,2.79,4
4561,STU0269,CS401,Machine Learning,Fall,2025,2.71,3
4562,STU0269,CS201,Data Structures,Spring,2025,2.19,3
4563,STU0269,CS301,Databases,Spring,2025,1.96,4
4564,STU0269,CS101,Intro to Programming,Spring,2025,2.56,4
4565,STU0269,CS501,Big Data,Spring,2025,1.39,3
4566,STU0270,BU201,Marketing,Fall,2023,2.51,4
4567,STU0270,BU401,Management,Fall,2023,2.52,4
4568,STU0270,BU301,Finance,Fall,2023,2.48,4
4569,STU0270,BU401,Management,Spring,2023,2.36,3
4570,STU0270,BU301,Finance,Spring,2023,2.47,4
4571,STU0270,BU101,Accounting,Fall,2024,2.21,4
4572,STU0270,BU201,Marketing,Fall,2024,2.91,4
4573,STU0270,BU301,Finance,Fall,2024,1.92,4
4574,STU0270,BU401,Management,Fall,2024,2.98,4
4575,STU0270,BU101,Accounting,Spring,2024,1.83,3
4576,STU0270,BU301,Finance,Spring,2024,1.84,4
4577,STU0270,BU401,Management,Spring,2024,2.36,3
4578,STU0270,BU101,Accounting,Fall,2025,2.52,3
4579,STU0270,BU201,Marketing,Fall,2025,2.85,4
4580,STU0270,BU401,Management,Fall,2025,3.13,3
4581,STU0270,BU301,Finance,Spring,2025,3.18,3
4582,STU0270,BU201,Marketing,Spring,2025,2.37,4
4583,STU0270,BU401,Management,Spring,2025,2.1,3
4584,STU0271,BU201,Marketing,Fall,2023,3.36,3
4585,STU0271,BU401,Management,Fall,2023,2.55,3
4586,STU0271,BU301,Finance,Fall,2023,2.85,4
4587,STU0271,BU101,Accounting,Fall,2023,3.9,4
4588,STU0271,BU201,Marketing,Spring,2023,3.37,4
4589,STU0271,BU101,Accounting,Spring,2023,2.93,3
4590,STU0271,BU301,Finance,Spring,2023,3.12,4
4591,STU0271,BU301,Finance,Fall,2024,3.72,4
4592,STU0271,BU201,Marketing,Fall,2024,3.49,4
4593,STU0271,BU101,Accounting,Fall,2024,3.18,3
4594,STU0271,BU401,Management,Fall,2024,2.91,3
4595,STU0271,BU201,Marketing,Spring,2024,3.75,4
4596,STU0271,BU101,Accounting,Spring,2024,3.2,3
4597,STU0271,BU101,Accounting,Fall,2025,3.41,3
4598,STU0271,BU301,Finance,Fall,2025,3.88,4
4599,STU0271,BU401,Management,Fall,2025,3.06,3
4600,STU0271,BU201,Marketing,Fall,2025,3.13,3
4601,STU0271,BU301,Finance,Spring,2025,3.99,3
4602,STU0271,BU201,Marketing,Spring,2025,3.87,4
4603,STU0272,PH201,Electromagnetism,Fall,2023,1.08,3
4604,STU0272,PH101,Mechanics,Fall,2023,1.2,4
4605,STU0272,PH301,Thermodynamics,Fall,2023,2.09,3
4606,STU0272,PH101,Mechanics,Spring,2023,1.06,4
4607,STU0272,PH201,Electromagnetism,Spring,2023,0.95,3
4608,STU0272,PH201,Electromagnetism,Fall,2024,1.09,4
4609,STU0272,PH101,Mechanics,Fall,2024,2.5,3
4610,STU0272,PH101,Mechanics,Spring,2024,1.24,3
4611,STU0272,PH301,Thermodynamics,Spring,2024,2.14,3
4612,STU0272,PH201,Electromagnetism,Spring,2024,2.13,3
4613,STU0272,PH101,Mechanics,Fall,2025,1.01,4
4614,STU0272,PH301,Thermodynamics,Fall,2025,1.05,4
4615,STU0272,PH201,Electromagnetism,Fall,2025,1.89,3
4616,STU0272,PH201,Electromagnetism,Spring,2025,2.39,3
4617,STU0272,PH301,Thermodynamics,Spring,2025,2.34,4
4618,STU0273,PH301,Thermodynamics,Fall,2023,1.26,3
4619,STU0273,PH201,Electromagnetism,Fall,2023,2.18,4
4620,STU0273,PH101,Mechanics,Fall,2023,1.56,3
4621,STU0273,PH201,Electromagnetism,Spring,2023,1.35,4
4622,STU0273,PH101,Mechanics,Spring,2023,2.13,4
4623,STU0273,PH301,Thermodynamics,Spring,2023,2.24,3
4624,STU0273,PH301,Thermodynamics,Fall,2024,1.22,4
4625,STU0273,PH101,Mechanics,Fall,2024,2.2,3
4626,STU0273,PH201,Electromagnetism,Fall,2024,1.24,3
4627,STU0273,PH201,Electromagnetism,Spring,2024,0.97,4
4628,STU0273,PH301,Thermodynamics,Spring,2024,2.14,4
4629,STU0273,PH301,Thermodynamics,Fall,2025,1.01,4
4630,STU0273,PH101,Mechanics,Fall,2025,1.24,4
4631,STU0273,PH201,Electromagnetism,Spring,2025,2.29,3
4632,STU0273,PH101,Mechanics,Spring,2025,1.57,3
4633,STU0273,PH301,Thermodynamics,Spring,2025,1.55,4
4634,STU0274,PH201,Electromagnetism,Fall,2023,2.91,3
4635,STU0274,PH101,Mechanics,Fall,2023,3.77,4
4636,STU0274,PH301,Thermodynamics,Fall,2023,3.62,3
4637,STU0274,PH201,Electromagnetism,Spring,2023,3.47,4
4638,STU0274,PH101,Mechanics,Spring,2023,3.66,4
4639,STU0274,PH301,Thermodynamics,Spring,2023,2.84,3
4640,STU0274,PH101,Mechanics,Fall,2024,2.27,4
4641,STU0274,PH201,Electromagnetism,Fall,2024,3.67,3
4642,STU0274,PH301,Thermodynamics,Fall,2024,2.82,4
4643,STU0274,PH201,Electromagnetism,Spring,2024,2.77,4
4644,STU0274,PH301,Thermodynamics,Spring,2024,2.45,3
4645,STU0274,PH101,Mechanics,Spring,2024,3.36,3
4646,STU0274,PH101,Mechanics,Fall,2025,2.36,4
4647,STU0274,PH201,Electromagnetism,Fall,2025,3.2,4
4648,STU0274,PH301,Thermodynamics,Fall,2025,3.36,3
4649,STU0274,PH101,Mechanics,Spring,2025,3.78,4
4650,STU0274,PH301,Thermodynamics,Spring,2025,3.44,4
4651,STU0275,PH301,Thermodynamics,Fall,2023,2.91,4
4652,STU0275,PH101,Mechanics,Fall,2023,3.81,4
4653,STU0275,PH201,Electromagnetism,Spring,2023,2.95,3
4654,STU0275,PH101,Mechanics,Spring,2023,3.33,4
4655,STU0275,PH301,Thermodynamics,Spring,2023,4.0,4
4656,STU0275,PH301,Thermodynamics,Fall,2024,4.0,3
4657,STU0275,PH101,Mechanics,Fall,2024,3.75,3
4658,STU0275,PH201,Electromagnetism,Fall,2024,3.38,4
4659,STU0275,PH201,Electromagnetism,Spring,2024,2.93,4
4660,STU0275,PH101,Mechanics,Spring,2024,3.9,3
4661,STU0275,PH301,Thermodynamics,Spring,2024,2.81,3
4662,STU0275,PH101,Mechanics,Fall,2025,4.0,4
4663,STU0275,PH301,Thermodynamics,Fall,2025,3.38,4
4664,STU0275,PH201,Electromagnetism,Fall,2025,2.73,4
4665,STU0275,PH201,Electromagnetism,Spring,2025,3.9,3
4666,STU0275,PH101,Mechanics,Spring,2025,4.0,4
4667,STU0276,EN301,Control Systems,Fall,2023,3.51,4
4668,STU0276,EN101,Engineering Drawing,Fall,2023,3.41,3
4669,STU0276,EN201,Circuit Analysis,Fall,2023,3.45,3
4670,STU0276,EN101,Engineering Drawing,Spring,2023,2.84,3
4671,STU0276,EN201,Circuit Analysis,Spring,2023,3.93,3
4672,STU0276,EN301,Control Systems,Fall,2024,2.38,4
4673,STU0276,EN101,Engineering Drawing,Fall,2024,2.58,3
4674,STU0276,EN201,Circuit Analysis,Spring,2024,3.19,4
4675,STU0276,EN101,Engineering Drawing,Spring,2024,2.48,4
4676,STU0276,EN301,Control Systems,Fall,2025,3.96,4
4677,STU0276,EN101,Engineering Drawing,Fall,2025,3.79,3
4678,STU0276,EN201,Circuit Analysis,Fall,2025,3.92,4
4679,STU0276,EN101,Engineering Drawing,Spring,2025,2.61,4
4680,STU0276,EN201,Circuit Analysis,Spring,2025,3.0,3
4681,STU0276,EN301,Control Systems,Spring,2025,2.47,4
4682,STU0277,CS501,Big Data,Fall,2023,1.79,4
4683,STU0277,CS101,Intro to Programming,Fall,2023,2.66,3
4684,STU0277,CS301,Databases,Fall,2023,1.27,4
4685,STU0277,CS401,Machine Learning,Fall,2023,2.3,4
4686,STU0277,CS101,Intro to Programming,Spring,2023,1.95,3
4687,STU0277,CS201,Data Structures,Spring,2023,2.3,3
4688,STU0277,CS401,Machine Learning,Spring,2023,2.21,4
4689,STU0277,CS501,Big Data,Fall,2024,1.18,4
4690,STU0277,CS301,Databases,Fall,2024,1.94,4
4691,STU0277,CS101,Intro to Programming,Fall,2024,2.36,3
4692,STU0277,CS301,Databases,Spring,2024,1.41,4
4693,STU0277,CS101,Intro to Programming,Spring,2024,2.48,3
4694,STU0277,CS401,Machine Learning,Spring,2024,1.94,4
4695,STU0277,CS301,Databases,Fall,2025,1.44,3
4696,STU0277,CS201,Data Structures,Fall,2025,1.89,4
4697,STU0277,CS401,Machine Learning,Fall,2025,1.44,3
4698,STU0277,CS201,Data Structures,Spring,2025,1.64,3
4699,STU0277,CS501,Big Data,Spring,2025,1.26,3
4700,STU0277,CS101,Intro to Programming,Spring,2025,2.06,4
4701,STU0277,CS301,Databases,Spring,2025,2.49,3
4702,STU0278,MT201,Linear Algebra,Fall,2023,1.91,3
4703,STU0278,MT101,Calculus I,Fall,2023,1.11,3
4704,STU0278,MT401,Discrete Math,Fall,2023,1.23,4
4705,STU0278,MT201,Linear Algebra,Spring,2023,1.54,4
4706,STU0278,MT101,Calculus I,Spring,2023,2.62,4
4707,STU0278,MT301,Statistics,Spring,2023,1.62,4
4708,STU0278,MT201,Linear Algebra,Fall,2024,2.04,4
4709,STU0278,MT101,Calculus I,Fall,2024,1.59,4
4710,STU0278,MT301,Statistics,Fall,2024,1.16,3
4711,STU0278,MT201,Linear Algebra,Spring,2024,1.82,4
4712,STU0278,MT101,Calculus I,Spring,2024,1.92,3
4713,STU0278,MT301,Statistics,Spring,2024,1.5,4
4714,STU0278,MT201,Linear Algebra,Fall,2025,2.54,3
4715,STU0278,MT101,Calculus I,Fall,2025,1.24,4
4716,STU0278,MT201,Linear Algebra,Spring,2025,2.29,3
4717,STU0278,MT301,Statistics,Spring,2025,1.38,4
4718,STU0279,EN101,Engineering Drawing,Fall,2023,1.65,3
4719,STU0279,EN301,Control Systems,Fall,2023,2.38,4
4720,STU0279,EN201,Circuit Analysis,Fall,2023,2.7,4
4721,STU0279,EN101,Engineering Drawing,Spring,2023,2.78,4
4722,STU0279,EN201,Circuit Analysis,Spring,2023,1.88,4
4723,STU0279,EN301,Control Systems,Spring,2023,2.07,3
4724,STU0279,EN301,Control Systems,Fall,2024,2.64,4
4725,STU0279,EN201,Circuit Analysis,Fall,2024,1.81,3
4726,STU0279,EN101,Engineering Drawing,Fall,2024,2.15,3
4727,STU0279,EN101,Engineering Drawing,Spring,2024,2.31,3
4728,STU0279,EN201,Circuit Analysis,Spring,2024,1.65,4
4729,STU0279,EN301,Control Systems,Spring,2024,2.51,3
4730,STU0279,EN301,Control Systems,Fall,2025,2.83,4
4731,STU0279,EN201,Circuit Analysis,Fall,2025,2.07,4
4732,STU0279,EN101,Engineering Drawing,Fall,2025,2.93,3
4733,STU0279,EN101,Engineering Drawing,Spring,2025,1.8,3
4734,STU0279,EN301,Control Systems,Spring,2025,1.82,3
4735,STU0279,EN201,Circuit Analysis,Spring,2025,2.52,3
4736,STU0280,EN101,Engineering Drawing,Fall,2023,1.2,3
