student_id,course_id,date,status
STU0270,BU101,2025-01-31,present
STU0270,BU301,2025-02-04,absent
STU0270,BU401,2025-02-06,present
STU0270,BU301,2025-02-10,present
STU0270,BU301,2025-02-12,absent
STU0270,BU401,2025-02-14,present
STU0270,BU201,2025-02-18,present
STU0270,BU201,2025-02-20,present
STU0270,BU301,2025-02-24,present
STU0270,BU401,2025-02-26,present
STU0270,BU101,2025-02-28,absent
STU0270,BU401,2025-03-04,present
STU0270,BU201,2025-03-06,present
STU0270,BU401,2025-03-10,absent
STU0270,BU401,2025-03-12,present
STU0270,BU401,2025-03-14,present
STU0270,BU401,2025-03-18,absent
STU0270,BU301,2025-03-20,absent
STU0270,BU401,2025-03-24,present
STU0270,BU201,2025-03-26,present
STU0270,BU401,2025-03-28,present
STU0270,BU101,2025-04-01,present
STU0270,BU301,2025-04-03,present
STU0270,BU201,2025-04-07,absent
STU0270,BU301,2025-04-09,late
STU0270,BU201,2025-04-11,absent
STU0270,BU301,2025-04-15,present
STU0270,BU101,2025-04-17,absent
STU0270,BU101,2025-04-21,present
STU0270,BU401,2025-04-23,present
STU0270,BU101,2025-04-25,present
STU0270,BU401,2025-04-29,present
STU0271,BU201,2025-01-01,absent
STU0271,BU401,2025-01-03,present
STU0271,BU301,2025-01-07,present
STU0271,BU401,2025-01-09,late
STU0271,BU401,2025-01-13,present
STU0271,BU401,2025-01-15,present
STU0271,BU401,2025-01-17,present
STU0271,BU401,2025-01-21,present
STU0271,BU401,2025-01-23,absent
STU0271,BU101,2025-01-27,present
STU0271,BU101,2025-01-29,present
STU0271,BU101,2025-01-31,present
STU0271,BU201,2025-02-04,present
STU0271,BU301,2025-02-06,present
STU0271,BU201,2025-02-10,present
STU0271,BU401,2025-02-12,present
STU0271,BU301,2025-02-14,present
STU0271,BU201,2025-02-18,present
STU0271,BU301,2025-02-20,present
STU0271,BU201,2025-02-24,present
STU0271,BU101,2025-02-26,absent
STU0271,BU401,2025-02-28,absent
STU0271,BU401,2025-03-04,present
STU0271,BU401,2025-03-06,absent
STU0271,BU101,2025-03-10,present
STU0271,BU301,2025-03-12,present
STU0271,BU401,2025-03-14,present
STU0271,BU401,2025-03-18,present
STU0271,BU301,2025-03-20,present
STU0271,BU101,2025-03-24,present
STU0271,BU101,2025-03-26,late
STU0271,BU301,2025-03-28,absent
STU0271,BU401,2025-04-01,present
STU0271,BU201,2025-04-03,present
STU0271,BU401,2025-04-07,present
STU0271,BU401,2025-04-09,present
STU0271,BU101,2025-04-11,present
STU0271,BU301,2025-04-15,present
STU0271,BU301,2025-04-17,present
STU0271,BU401,2025-04-21,present
STU0271,BU401,2025-04-23,present
STU0271,BU401,2025-04-25,present
STU0271,BU101,2025-04-29,present
STU0272,PH201,2025-01-01,present
STU0272,PH101,2025-01-03,absent
STU0272,PH201,2025-01-07,present
STU0272,PH201,2025-01-09,late
STU0272,PH201,2025-01-13,late
STU0272,PH101,2025-01-15,present
STU0272,PH101,2025-01-17,present
STU0272,PH201,2025-01-21,absent
STU0272,PH301,2025-01-23,late
STU0272,PH101,2025-01-27,present
STU0272,PH301,2025-01-29,absent
STU0272,PH101,2025-01-31,absent
STU0272,PH201,2025-02-04,present
STU0272,PH201,2025-02-06,present
STU0272,PH201,2025-02-10,absent
STU0272,PH201,2025-02-12,absent
STU0272,PH301,2025-02-14,present
STU0272,PH201,2025-02-18,present
STU0272,PH101,2025-02-20,present
STU0272,PH301,2025-02-24,present
STU0272,PH301,2025-02-26,late
STU0272,PH301,2025-02-28,present
STU0272,PH301,2025-03-04,present
STU0272,PH301,2025-03-06,present
STU0272,PH201,2025-03-10,present
STU0272,PH201,2025-03-12,present
STU0272,PH201,2025-03-14,present
STU0272,PH101,2025-03-18,present
STU0272,PH201,2025-03-20,present
STU0272,PH201,2025-03-24,present
STU0272,PH301,2025-03-26,present
STU0272,PH101,2025-03-28,late
STU0272,PH201,2025-04-01,present
STU0272,PH201,2025-04-03,present
STU0272,PH201,2025-04-07,absent
STU0272,PH301,2025-04-09,present
STU0272,PH301,2025-04-11,present
STU0272,PH201,2025-04-15,present
STU0272,PH201,2025-04-17,present
STU0272,PH201,2025-04-21,absent
STU0272,PH301,2025-04-23,late
STU0272,PH201,2025-04-25,present
STU0272,PH301,2025-04-29,present
STU0273,PH301,2025-01-01,present
STU0273,PH301,2025-01-03,late
STU0273,PH201,2025-01-07,late
STU0273,PH201,2025-01-09,present
STU0273,PH301,2025-01-13,present
STU0273,PH201,2025-01-15,present
STU0273,PH101,2025-01-17,present
STU0273,PH101,2025-01-21,present
STU0273,PH201,2025-01-23,present
STU0273,PH301,2025-01-27,present
STU0273,PH201,2025-01-29,late
STU0273,PH101,2025-01-31,late
STU0273,PH101,2025-02-04,present
STU0273,PH301,2025-02-06,present
STU0273,PH201,2025-02-10,absent
STU0273,PH101,2025-02-12,present
STU0273,PH301,2025-02-14,absent
STU0273,PH201,2025-02-18,present
STU0273,PH101,2025-02-20,present
STU0273,PH101,2025-02-24,present
STU0273,PH301,2025-02-26,present
STU0273,PH201,2025-02-28,absent
STU0273,PH101,2025-03-04,present
STU0273,PH201,2025-03-06,present
STU0273,PH301,2025-03-10,present
STU0273,PH201,2025-03-12,absent
STU0273,PH101,2025-03-14,present
STU0273,PH301,2025-03-18,present
STU0273,PH301,2025-03-20,present
STU0273,PH301,2025-03-24,present
STU0273,PH301,2025-03-26,present
STU0273,PH101,2025-03-28,absent
STU0273,PH201,2025-04-01,present
STU0273,PH201,2025-04-03,present
STU0273,PH301,2025-04-07,absent
STU0273,PH201,2025-04-09,present
STU0273,PH301,2025-04-11,present
STU0273,PH301,2025-04-15,present
STU0273,PH301,2025-04-17,present
STU0273,PH201,2025-04-21,absent
STU0273,PH101,2025-04-23,present
STU0273,PH301,2025-04-25,present
STU0273,PH301,2025-04-29,absent
STU0274,PH301,2025-01-01,present
STU0274,PH201,2025-01-03,present
STU0274,PH101,2025-01-07,present
STU0274,PH301,2025-01-09,present
STU0274,PH301,2025-01-13,late
STU0274,PH201,2025-01-15,absent
STU0274,PH201,2025-01-17,present
STU0274,PH101,2025-01-21,present
STU0274,PH101,2025-01-23,present
STU0274,PH201,2025-01-27,present
STU0274,PH201,2025-01-29,present
STU0274,PH301,2025-01-31,present
STU0274,PH301,2025-02-04,absent
STU0274,PH101,2025-02-06,present
STU0274,PH301,2025-02-10,present
STU0274,PH101,2025-02-12,present
STU0274,PH201,2025-02-14,present
STU0274,PH201,2025-02-18,absent
STU0274,PH301,2025-02-20,absent
STU0274,PH201,2025-02-24,absent
STU0274,PH201,2025-02-26,present
STU0274,PH301,2025-02-28,present
STU0274,PH101,2025-03-04,present
STU0274,PH301,2025-03-06,present
STU0274,PH301,2025-03-10,present
STU0274,PH201,2025-03-12,present
STU0274,PH101,2025-03-14,present
STU0274,PH301,2025-03-18,present
STU0274,PH201,2025-03-20,present
STU0274,PH101,2025-03-24,present
STU0274,PH101,2025-03-26,present
STU0274,PH201,2025-03-28,present
STU0274,PH301,2025-04-01,present
STU0274,PH201,2025-04-03,present
STU0274,PH101,2025-04-07,present
STU0274,PH201,2025-04-09,late
STU0274,PH201,2025-04-11,present
STU0274,PH101,2025-04-15,present
STU0274,PH201,2025-04-17,present
STU0274,PH201,2025-04-21,absent
STU0274,PH201,2025-04-23,present
STU0274,PH301,2025-04-25,present
STU0274,PH301,2025-04-29,present
STU0275,PH201,2025-01-01,present
STU0275,PH101,2025-01-03,present
STU0275,PH201,2025-01-07,present
STU0275,PH201,2025-01-09,absent
STU0275,PH101,2025-01-13,absent
STU0275,PH201,2025-01-15,present
STU0275,PH201,2025-01-17,present
STU0275,PH301,2025-01-21,present
STU0275,PH101,2025-01-23,present
STU0275,PH301,2025-01-27,present
STU0275,PH101,2025-01-29,late
STU0275,PH201,2025-01-31,present
STU0275,PH101,2025-02-04,present
STU0275,PH301,2025-02-06,absent
STU0275,PH201,2025-02-10,present
STU0275,PH301,2025-02-12,present
STU0275,PH201,2025-02-14,present
STU0275,PH101,2025-02-18,present
STU0275,PH301,2025-02-20,present
STU0275,PH201,2025-02-24,present
STU0275,PH101,2025-02-26,present
STU0275,PH201,2025-02-28,late
STU0275,PH301,2025-03-04,late
STU0275,PH101,2025-03-06,present
STU0275,PH201,2025-03-10,present
STU0275,PH101,2025-03-12,present
STU0275,PH101,2025-03-14,present
STU0275,PH201,2025-03-18,present
STU0275,PH301,2025-03-20,late
STU0275,PH101,2025-03-24,absent
STU0275,PH201,2025-03-26,present
STU0275,PH201,2025-03-28,present
STU0275,PH301,2025-04-01,present
STU0275,PH201,2025-04-03,present
STU0275,PH301,2025-04-07,present
STU0275,PH101,2025-04-09,present
STU0275,PH201,2025-04-11,present
STU0275,PH301,2025-04-15,present
STU0275,PH301,2025-04-17,absent
STU0275,PH101,2025-04-21,present
STU0275,PH101,2025-04-23,present
STU0275,PH101,2025-04-25,present
STU0275,PH201,2025-04-29,present
STU0276,EN301,2025-01-01,present
STU0276,EN101,2025-01-03,present
STU0276,EN101,2025-01-07,absent
STU0276,EN301,2025-01-09,present
STU0276,EN101,2025-01-13,present
STU0276,EN101,2025-01-15,present
STU0276,EN101,2025-01-17,present
STU0276,EN301,2025-01-21,present
STU0276,EN201,2025-01-23,absent
STU0276,EN301,2025-01-27,present
STU0276,EN301,2025-01-29,present
STU0276,EN101,2025-01-31,present
STU0276,EN101,2025-02-04,present
STU0276,EN101,2025-02-06,present
STU0276,EN201,2025-02-10,present
STU0276,EN201,2025-02-12,present
STU0276,EN101,2025-02-14,present
STU0276,EN101,2025-02-18,absent
STU0276,EN201,2025-02-20,present
STU0276,EN301,2025-02-24,late
STU0276,EN301,2025-02-26,present
STU0276,EN101,2025-02-28,absent
STU0276,EN201,2025-03-04,present
STU0276,EN301,2025-03-06,present
STU0276,EN201,2025-03-10,late
STU0276,EN101,2025-03-12,present
STU0276,EN301,2025-03-14,absent
STU0276,EN101,2025-03-18,absent
STU0276,EN101,2025-03-20,present
STU0276,EN301,2025-03-24,present
STU0276,EN201,2025-03-26,present
STU0276,EN301,2025-03-28,present
STU0276,EN301,2025-04-01,present
STU0276,EN301,2025-04-03,present
STU0276,EN201,2025-04-07,present
STU0276,EN301,2025-04-09,absent
STU0276,EN301,2025-04-11,present
STU0276,EN101,2025-04-15,present
STU0276,EN101,2025-04-17,absent
STU0276,EN301,2025-04-21,present
STU0276,EN301,2025-04-23,present
STU0276,EN101,2025-04-25,present
STU0276,EN301,2025-04-29,present
STU0277,CS301,2025-01-01,present
STU0277,CS401,2025-01-03,present
STU0277,CS301,2025-01-07,late
STU0277,CS101,2025-01-09,present
STU0277,CS201,2025-01-13,present
STU0277,CS101,2025-01-15,present
STU0277,CS101,2025-01-17,absent
STU0277,CS501,2025-01-21,late
STU0277,CS201,2025-01-23,absent
STU0277,CS501,2025-01-27,present
STU0277,CS401,2025-01-29,present
STU0277,CS501,2025-01-31,absent
STU0277,CS101,2025-02-04,present
STU0277,CS301,2025-02-06,present
STU0277,CS401,2025-02-10,present
STU0277,CS301,2025-02-12,present
STU0277,CS501,2025-02-14,absent
STU0277,CS301,2025-02-18,present
STU0277,CS101,2025-02-20,present
STU0277,CS101,2025-02-24,present
STU0277,CS201,2025-02-26,present
STU0277,CS101,2025-02-28,present
STU0277,CS201,2025-03-04,present
STU0277,CS201,2025-03-06,present
STU0277,CS501,2025-03-10,present
STU0277,CS101,2025-03-12,present
STU0277,CS301,2025-03-14,present
STU0277,CS501,2025-03-18,present
STU0277,CS401,2025-03-20,present
STU0277,CS401,2025-03-24,absent
STU0277,CS401,2025-03-26,present
STU0277,CS501,2025-03-28,present
STU0277,CS301,2025-04-01,present
STU0277,CS201,2025-04-03,late
STU0277,CS201,2025-04-07,present
STU0277,CS501,2025-04-09,present
STU0277,CS301,2025-04-11,absent
STU0277,CS201,2025-04-15,absent
STU0277,CS501,2025-04-17,absent
STU0277,CS201,2025-04-21,present
STU0277,CS401,2025-04-23,present
STU0277,CS301,2025-04-25,present
STU0277,CS301,2025-04-29,late
STU0278,MT201,2025-01-01,present
STU0278,MT301,2025-01-03,present
STU0278,MT401,2025-01-07,late
STU0278,MT201,2025-01-09,late
STU0278,MT401,2025-01-13,late
STU0278,MT401,2025-01-15,absent
STU0278,MT201,2025-01-17,late
STU0278,MT301,2025-01-21,present
STU0278,MT301,2025-01-23,absent
STU0278,MT101,2025-01-27,absent
STU0278,MT201,2025-01-29,present
STU0278,MT101,2025-01-31,present
STU0278,MT201,2025-02-04,late
STU0278,MT401,2025-02-06,present
STU0278,MT401,2025-02-10,absent
STU0278,MT201,2025-02-12,present
STU0278,MT101,2025-02-14,present
STU0278,MT401,2025-02-18,present
STU0278,MT201,2025-02-20,present
STU0278,MT101,2025-02-24,absent
STU0278,MT401,2025-02-26,present
STU0278,MT201,2025-02-28,present
STU0278,MT301,2025-03-04,present
STU0278,MT101,2025-03-06,present
STU0278,MT301,2025-03-10,present
STU0278,MT301,2025-03-12,absent
STU0278,MT201,2025-03-14,present
STU0278,MT201,2025-03-18,present
STU0278,MT401,2025-03-20,present
STU0278,MT401,2025-03-24,present
STU0278,MT201,2025-03-26,present
STU0278,MT301,2025-03-28,present
STU0278,MT301,2025-04-01,absent
STU0278,MT201,2025-04-03,late
STU0278,MT401,2025-04-07,absent
STU0278,MT201,2025-04-09,present
STU0278,MT401,2025-04-11,present
STU0278,MT401,2025-04-15,present
STU0278,MT401,2025-04-17,absent
STU0278,MT201,2025-04-21,late
STU0278,MT301,2025-04-23,present
STU0278,MT101,2025-04-25,present
STU0278,MT201,2025-04-29,absent
STU0279,EN301,2025-01-01,absent
STU0279,EN201,2025-01-03,absent
STU0279,EN201,2025-01-07,present
STU0279,EN101,2025-01-09,late
STU0279,EN301,2025-01-13,present
STU0279,EN201,2025-01-15,absent
STU0279,EN201,2025-01-17,late
STU0279,EN201,2025-01-21,absent
STU0279,EN201,2025-01-23,present
STU0279,EN301,2025-01-27,present
STU0279,EN201,2025-01-29,present
STU0279,EN301,2025-01-31,present
STU0279,EN101,2025-02-04,absent
STU0279,EN101,2025-02-06,present
STU0279,EN201,2025-02-10,present
STU0279,EN101,2025-02-12,absent
STU0279,EN201,2025-02-14,present
STU0279,EN201,2025-02-18,present
STU0279,EN301,2025-02-20,present
STU0279,EN101,2025-02-24,present
STU0279,EN301,2025-02-26,present
STU0279,EN201,2025-02-28,absent
STU0279,EN301,2025-03-04,present
STU0279,EN201,2025-03-06,absent
STU0279,EN201,2025-03-10,present
STU0279,EN101,2025-03-12,present
STU0279,EN301,2025-03-14,present
STU0279,EN201,2025-03-18,present
STU0279,EN101,2025-03-20,present
STU0279,EN301,2025-03-24,present
STU0279,EN201,2025-03-26,present
STU0279,EN201,2025-03-28,present
STU0279,EN101,2025-04-01,present
STU0279,EN101,2025-04-03,present
STU0279,EN301,2025-04-07,absent
STU0279,EN301,2025-04-09,late
STU0279,EN101,2025-04-11,present
STU0279,EN101,2025-04-15,present
STU0279,EN101,2025-04-17,late
STU0279,EN201,2025-04-21,present
STU0279,EN101,2025-04-23,late
STU0279,EN201,2025-04-25,present
STU0279,EN101,2025-04-29,absent
STU0280,EN301,2025-01-01,present
STU0280,EN101,2025-01-03,late
STU0280,EN201,2025-01-07,present
STU0280,EN101,2025-01-09,present
STU0280,EN301,2025-01-13,present
STU0280,EN101,2025-01-15,present
STU0280,EN101,2025-01-17,absent
STU0280,EN301,2025-01-21,present
STU0280,EN201,2025-01-23,late
STU0280,EN101,2025-01-27,present
STU0280,EN301,2025-01-29,absent
STU0280,EN101,2025-01-31,present
STU0280,EN201,2025-02-04,late
STU0280,EN101,2025-02-06,late
STU0280,EN101,2025-02-10,present
STU0280,EN201,2025-02-12,absent
STU0280,EN201,2025-02-14,absent
STU0280,EN201,2025-02-18,present
STU0280,EN301,2025-02-20,present
STU0280,EN101,2025-02-24,present
STU0280,EN201,2025-02-26,absent
STU0280,EN301,2025-02-28,present
STU0280,EN201,2025-03-04,present
STU0280,EN101,2025-03-06,present
STU0280,EN201,2025-03-10,present
STU0280,EN201,2025-03-12,absent
STU0280,EN101,2025-03-14,late
STU0280,EN101,2025-03-18,present
STU0280,EN301,2025-03-20,present
STU0280,EN101,2025-03-24,absent
STU0280,EN201,2025-03-26,present
STU0280,EN101,2025-03-28,present
STU0280,EN101,2025-04-01,present
STU0280,EN301,2025-04-03,present
STU0280,EN101,2025-04-07,present
STU0280,EN101,2025-04-09,absent
STU0280,EN101,2025-04-11,present
STU0280,EN301,2025-04-15,absent
STU0280,EN201,2025-04-17,present
STU0280,EN301,2025-04-21,present
STU0280,EN201,2025-04-23,absent
STU0280,EN201,2025-04-25,present
STU0280,EN201,2025-04-29,present
STU0281,BU401,2025-01-01,present
STU0281,BU201,2025-01-03,present
STU0281,BU101,2025-01-07,absent
STU0281,BU201,2025-01-09,present
STU0281,BU401,2025-01-13,present
STU0281,BU101,2025-01-15,present
STU0281,BU101,2025-01-17,present
STU0281,BU101,2025-01-21,late
STU0281,BU401,2025-01-23,absent
STU0281,BU301,2025-01-27,present
STU0281,BU201,2025-01-29,present
STU0281,BU101,2025-01-31,present
STU0281,BU401,2025-02-04,present
STU0281,BU301,2025-02-06,absent
STU0281,BU401,2025-02-10,absent
STU0281,BU101,2025-02-12,present
STU0281,BU401,2025-02-14,absent
STU0281,BU201,2025-02-18,present
STU0281,BU101,2025-02-20,present
STU0281,BU201,2025-02-24,present
STU0281,BU101,2025-02-26,late
STU0281,BU401,2025-02-28,absent
STU0281,BU201,2025-03-04,present
STU0281,BU401,2025-03-06,present
STU0281,BU201,2025-03-10,late
STU0281,BU201,2025-03-12,present
STU0281,BU401,2025-03-14,present
STU0281,BU101,2025-03-18,late
STU0281,BU101,2025-03-20,absent
STU0281,BU101,2025-03-24,present
STU0281,BU101,2025-03-26,present
STU0281,BU301,2025-03-28,present
STU0281,BU201,2025-04-01,present
STU0281,BU401,2025-04-03,late
STU0281,BU201,2025-04-07,present
STU0281,BU101,2025-04-09,absent
STU0281,BU201,2025-04-11,present
STU0281,BU201,2025-04-15,present
STU0281,BU301,2025-04-17,present
STU0281,BU101,2025-04-21,absent
STU0281,BU101,2025-04-23,present
STU0281,BU401,2025-04-25,present
STU0281,BU101,2025-04-29,present
STU0282,BU201,2025-01-01,present
STU0282,BU401,2025-01-03,present
STU0282,BU301,2025-01-07,present
STU0282,BU301,2025-01-09,present
STU0282,BU401,2025-01-13,present
STU0282,BU401,2025-01-15,present
STU0282,BU101,2025-01-17,present
STU0282,BU201,2025-01-21,present
STU0282,BU301,2025-01-23,present
STU0282,BU101,2025-01-27,present
STU0282,BU301,2025-01-29,absent
STU0282,BU201,2025-01-31,present
STU0282,BU301,2025-02-04,present
STU0282,BU101,2025-02-06,present
STU0282,BU301,2025-02-10,absent
STU0282,BU401,2025-02-12,absent
STU0282,BU101,2025-02-14,present
STU0282,BU101,2025-02-18,present
STU0282,BU101,2025-02-20,present
STU0282,BU101,2025-02-24,late
STU0282,BU301,2025-02-26,absent
STU0282,BU301,2025-02-28,present
STU0282,BU101,2025-03-04,absent
STU0282,BU101,2025-03-06,absent
STU0282,BU301,2025-03-10,present
STU0282,BU201,2025-03-12,present
STU0282,BU101,2025-03-14,present
STU0282,BU101,2025-03-18,present
STU0282,BU301,2025-03-20,absent
STU0282,BU401,2025-03-24,present
STU0282,BU101,2025-03-26,absent
STU0282,BU201,2025-03-28,late
STU0282,BU401,2025-04-01,present
STU0282,BU401,2025-04-03,present
STU0282,BU201,2025-04-07,absent
STU0282,BU301,2025-04-09,absent
STU0282,BU401,2025-04-11,absent
STU0282,BU401,2025-04-15,present
STU0282,BU401,2025-04-17,present
STU0282,BU401,2025-04-21,present
STU0282,BU101,2025-04-23,late
STU0282,BU301,2025-04-25,present
STU0282,BU301,2025-04-29,late
STU0283,PH301,2025-01-01,present
STU0283,PH201,2025-01-03,late
STU0283,PH201,2025-01-07,present
STU0283,PH101,2025-01-09,present
STU0283,PH201,2025-01-13,present
STU0283,PH201,2025-01-15,present
STU0283,PH201,2025-01-17,present
STU0283,PH101,2025-01-21,present
STU0283,PH201,2025-01-23,present
STU0283,PH101,2025-01-27,present
STU0283,PH101,2025-01-29,absent
STU0283,PH201,2025-01-31,present
STU0283,PH201,2025-02-04,present
STU0283,PH201,2025-02-06,absent
STU0283,PH101,2025-02-10,present
STU0283,PH201,2025-02-12,late
STU0283,PH301,2025-02-14,present
STU0283,PH201,2025-02-18,present
STU0283,PH301,2025-02-20,present
STU0283,PH301,2025-02-24,present
STU0283,PH301,2025-02-26,present
STU0283,PH301,2025-02-28,present
STU0283,PH201,2025-03-04,present
STU0283,PH101,2025-03-06,present
STU0283,PH301,2025-03-10,present
STU0283,PH201,2025-03-12,present
STU0283,PH201,2025-03-14,present
STU0283,PH201,2025-03-18,present
STU0283,PH101,2025-03-20,present
STU0283,PH301,2025-03-24,present
STU0283,PH301,2025-03-26,present
STU0283,PH101,2025-03-28,present
STU0283,PH201,2025-04-01,present
STU0283,PH201,2025-04-03,present
STU0283,PH101,2025-04-07,present
STU0283,PH101,2025-04-09,present
STU0283,PH201,2025-04-11,present
STU0283,PH301,2025-04-15,present
STU0283,PH301,2025-04-17,present
STU0283,PH101,2025-04-21,present
STU0283,PH201,2025-04-23,absent
STU0283,PH101,2025-04-25,absent
STU0283,PH201,2025-04-29,present
STU0284,BU101,2025-01-01,present
STU0284,BU101,2025-01-03,present
STU0284,BU401,2025-01-07,absent
STU0284,BU301,2025-01-09,present
STU0284,BU301,2025-01-13,late
STU0284,BU401,2025-01-15,present
STU0284,BU101,2025-01-17,present
STU0284,BU201,2025-01-21,present
STU0284,BU401,2025-01-23,present
STU0284,BU401,2025-01-27,present
STU0284,BU401,2025-01-29,present
STU0284,BU301,2025-01-31,present
STU0284,BU101,2025-02-04,absent
STU0284,BU301,2025-02-06,present
STU0284,BU301,2025-02-10,present
STU0284,BU301,2025-02-12,present
STU0284,BU101,2025-02-14,present
STU0284,BU301,2025-02-18,present
STU0284,BU301,2025-02-20,present
STU0284,BU201,2025-02-24,present
STU0284,BU301,2025-02-26,present
STU0284,BU201,2025-02-28,present
STU0284,BU401,2025-03-04,present
STU0284,BU401,2025-03-06,late
STU0284,BU101,2025-03-10,present
STU0284,BU101,2025-03-12,present
STU0284,BU301,2025-03-14,present
STU0284,BU101,2025-03-18,absent
STU0284,BU101,2025-03-20,present
STU0284,BU301,2025-03-24,present
STU0284,BU101,2025-03-26,present
STU0284,BU201,2025-03-28,present
STU0284,BU401,2025-04-01,absent
STU0284,BU401,2025-04-03,present
STU0284,BU201,2025-04-07,present
STU0284,BU401,2025-04-09,present
STU0284,BU301,2025-04-11,present
STU0284,BU401,2025-04-15,absent
STU0284,BU101,2025-04-17,present
STU0284,BU301,2025-04-21,present
STU0284,BU201,2025-04-23,present
STU0284,BU301,2025-04-25,present
STU0284,BU101,2025-04-29,present
STU0285,MT401,2025-01-01,late
STU0285,MT101,2025-01-03,late
STU0285,MT301,2025-01-07,present
STU0285,MT201,2025-01-09,present
STU0285,MT101,2025-01-13,present
STU0285,MT401,2025-01-15,present
STU0285,MT401,2025-01-17,present
STU0285,MT101,2025-01-21,present
STU0285,MT401,2025-01-23,present
STU0285,MT101,2025-01-27,present
STU0285,MT101,2025-01-29,present
STU0285,MT401,2025-01-31,present
STU0285,MT101,2025-02-04,absent
STU0285,MT301,2025-02-06,present
STU0285,MT201,2025-02-10,present
STU0285,MT401,2025-02-12,present
STU0285,MT301,2025-02-14,present
STU0285,MT401,2025-02-18,present
STU0285,MT201,2025-02-20,present
STU0285,MT201,2025-02-24,late
STU0285,MT401,2025-02-26,present
STU0285,MT401,2025-02-28,present
STU0285,MT401,2025-03-04,present
STU0285,MT101,2025-03-06,late
STU0285,MT101,2025-03-10,absent
STU0285,MT301,2025-03-12,absent
STU0285,MT301,2025-03-14,present
STU0285,MT101,2025-03-18,late
STU0285,MT401,2025-03-20,present
STU0285,MT101,2025-03-24,present
STU0285,MT301,2025-03-26,absent
STU0285,MT101,2025-03-28,late
STU0285,MT101,2025-04-01,present
STU0285,MT401,2025-04-03,present
STU0285,MT401,2025-04-07,present
STU0285,MT101,2025-04-09,present
STU0285,MT101,2025-04-11,present
STU0285,MT401,2025-04-15,late
STU0285,MT301,2025-04-17,present
STU0285,MT101,2025-04-21,absent
STU0285,MT101,2025-04-23,absent
STU0285,MT101,2025-04-25,present
STU0285,MT401,2025-04-29,absent
STU0286,PH201,2025-01-01,present
STU0286,PH301,2025-01-03,present
STU0286,PH201,2025-01-07,present
STU0286,PH101,2025-01-09,present
STU0286,PH301,2025-01-13,present
STU0286,PH201,2025-01-15,late
STU0286,PH201,2025-01-17,present
STU0286,PH201,2025-01-21,present
STU0286,PH201,2025-01-23,present
STU0286,PH201,2025-01-27,present
STU0286,PH101,2025-01-29,present
STU0286,PH301,2025-01-31,present
STU0286,PH301,2025-02-04,present
STU0286,PH201,2025-02-06,present
STU0286,PH201,2025-02-10,present
STU0286,PH201,2025-02-12,absent
STU0286,PH101,2025-02-14,present
STU0286,PH201,2025-02-18,absent
STU0286,PH201,2025-02-20,present
STU0286,PH201,2025-02-24,present
STU0286,PH101,2025-02-26,present
STU0286,PH301,2025-02-28,present
STU0286,PH101,2025-03-04,present
STU0286,PH301,2025-03-06,present
STU0286,PH301,2025-03-10,present
STU0286,PH101,2025-03-12,present
STU0286,PH101,2025-03-14,late
STU0286,PH301,2025-03-18,present
STU0286,PH101,2025-03-20,present
STU0286,PH201,2025-03-24,present
STU0286,PH301,2025-03-26,present
STU0286,PH101,2025-03-28,present
STU0286,PH201,2025-04-01,present
STU0286,PH101,2025-04-03,present
STU0286,PH101,2025-04-07,present
STU0286,PH301,2025-04-09,present
STU0286,PH301,2025-04-11,present
STU0286,PH101,2025-04-15,late
STU0286,PH101,2025-04-17,present
STU0286,PH201,2025-04-21,present
STU0286,PH101,2025-04-23,absent
STU0286,PH201,2025-04-25,present
STU0286,PH101,2025-04-29,present
STU0287,CS301,2025-01-01,present
STU0287,CS501,2025-01-03,present
STU0287,CS401,2025-01-07,late
STU0287,CS501,2025-01-09,present
STU0287,CS201,2025-01-13,present
STU0287,CS201,2025-01-15,present
STU0287,CS401,2025-01-17,absent
STU0287,CS401,2025-01-21,present
STU0287,CS301,2025-01-23,present
STU0287,CS101,2025-01-27,late
STU0287,CS501,2025-01-29,present
STU0287,CS501,2025-01-31,present
STU0287,CS101,2025-02-04,present
STU0287,CS201,2025-02-06,present
STU0287,CS101,2025-02-10,present
STU0287,CS301,2025-02-12,present
STU0287,CS501,2025-02-14,present
STU0287,CS501,2025-02-18,present
STU0287,CS301,2025-02-20,present
STU0287,CS301,2025-02-24,present
STU0287,CS401,2025-02-26,present
STU0287,CS401,2025-02-28,late
STU0287,CS501,2025-03-04,present
STU0287,CS501,2025-03-06,late
STU0287,CS501,2025-03-10,present
STU0287,CS101,2025-03-12,present
STU0287,CS101,2025-03-14,present
STU0287,CS201,2025-03-18,absent
STU0287,CS201,2025-03-20,absent
STU0287,CS301,2025-03-24,present
STU0287,CS401,2025-03-26,absent
STU0287,CS201,2025-03-28,present
STU0287,CS101,2025-04-01,present
STU0287,CS501,2025-04-03,late
STU0287,CS201,2025-04-07,absent
STU0287,CS401,2025-04-09,late
STU0287,CS101,2025-04-11,present
STU0287,CS101,2025-04-15,present
STU0287,CS501,2025-04-17,present
STU0287,CS501,2025-04-21,present
STU0287,CS101,2025-04-23,absent
STU0287,CS201,2025-04-25,present
STU0287,CS301,2025-04-29,present
STU0288,BU401,2025-01-01,present
STU0288,BU101,2025-01-03,present
STU0288,BU101,2025-01-07,present
STU0288,BU401,2025-01-09,present
STU0288,BU201,2025-01-13,present
STU0288,BU101,2025-01-15,present
